chunk_id,doc_id,record_id,asin,category,text,n_words,parent_id,parent_text
CHILD_000761,KB_00761,REC_081,B006ZPCQBA,Cell_Phones_and_Accessories,"I think where you'd run into trouble, is if you start tethering your laptop to your phone, and then download a bunch of movies, and use a ridiculous amount of data that no cell phone would clearly use. In my case, I would just like to tether my tablet when away from home, and no free public hotspots are available. Since a tablet uses data essentially the same way as a cell phone, I don't think Boost would ever notice the occasional tether with my tablet.",86,KB_00761,"I think where you'd run into trouble, is if you start tethering your laptop to your phone, and then download a bunch of movies, and use a ridiculous amount of data that no cell phone would clearly use. In my case, I would just like to tether my tablet when away from home, and no free public hotspots are available. Since a tablet uses data essentially the same way as a cell phone, I don't think Boost would ever notice the occasional tether with my tablet."
CHILD_000762,KB_00762,REC_081,B006ZPCQBA,Cell_Phones_and_Accessories,"I haven't used the Marquee to listen to music just yet. I haven't been doing much of that lately with my cell phone, but that might be because I stopped doing anything extra with that old piece of junk phone I had. If I get into it more with this Marquee, I'll post any updates if they're merited.Call QualityNone of us want a cell phone that can't get a signal or has terrible call quality. I would guess this is the number one stigma against pre-paid phones.",87,KB_00762,"I haven't used the Marquee to listen to music just yet. I haven't been doing much of that lately with my cell phone, but that might be because I stopped doing anything extra with that old piece of junk phone I had. If I get into it more with this Marquee, I'll post any updates if they're merited.Call QualityNone of us want a cell phone that can't get a signal or has terrible call quality. I would guess this is the number one stigma against pre-paid phones."
CHILD_000763,KB_00763,REC_082,B000EDNCJO,Health_and_Personal_Care,Great clippers. I have been a barber for I've 16 years and have used this in the past. After trying different clippers I always come back to the designer clippers. These clippers are just an all around great machine.,39,KB_00763,Great clippers. I have been a barber for I've 16 years and have used this in the past. After trying different clippers I always come back to the designer clippers. These clippers are just an all around great machine.
CHILD_000764,KB_00764,REC_082,B000EDNCJO,Health_and_Personal_Care,"Only used once, but I can tell this is a quality product as well as powerful and useful. It's not too big, but it is slightly heavy which isn't a problem especially when consider it's heavy because its made with quality parts like more metal instead of cheap plastic. They blade really does adjust depth with the gizmo on the side. My previous clippers had the adjustment but it was silly and didn't function. It vibrates and is very strong in the cutting arena.",84,KB_00764,"Only used once, but I can tell this is a quality product as well as powerful and useful. It's not too big, but it is slightly heavy which isn't a problem especially when consider it's heavy because its made with quality parts like more metal instead of cheap plastic. They blade really does adjust depth with the gizmo on the side. My previous clippers had the adjustment but it was silly and didn't function. It vibrates and is very strong in the cutting arena."
CHILD_000765,KB_00765,REC_082,B000EDNCJO,Health_and_Personal_Care,Rather a of of vibration - especially to the recipient of the hair cut. Does cut well and easy to clean.,21,KB_00765,Rather a of of vibration - especially to the recipient of the hair cut. Does cut well and easy to clean.
CHILD_000766,KB_00766,REC_082,B000EDNCJO,Health_and_Personal_Care,"This little clipper is WONDERFUL!!! Works amazingly well, won't have to spend money on a new one every few months because I can really sharpen the blade! YAY!",28,KB_00766,"This little clipper is WONDERFUL!!! Works amazingly well, won't have to spend money on a new one every few months because I can really sharpen the blade! YAY!"
CHILD_000767,KB_00767,REC_082,B000EDNCJO,Health_and_Personal_Care,Cut really good fade well i cut my own hair and i do diffrent look all the time i like them lot,22,KB_00767,Cut really good fade well i cut my own hair and i do diffrent look all the time i like them lot
CHILD_000768,KB_00768,REC_082,B000EDNCJO,Health_and_Personal_Care,"Just got this product today, and I immediately performed a haircut on myself, and what more can I say about this great clipper by Wahl. Instructions are short and compact and the grooming kit is included (pretty much every guards you'll need, including eyebrow trimming guard and oil for the blade). It does it's job perfectly!",56,KB_00768,"Just got this product today, and I immediately performed a haircut on myself, and what more can I say about this great clipper by Wahl. Instructions are short and compact and the grooming kit is included (pretty much every guards you'll need, including eyebrow trimming guard and oil for the blade). It does it's job perfectly!"
CHILD_000769,KB_00769,REC_082,B000EDNCJO,Health_and_Personal_Care,"The first 3 uses of this clipper worked well. Very easily to cut hair, cool to warm temperature of blade, looks good. After literally the 5th to present number of uses, the problems so far:1. The temperature of the blade becomes unbearably hot after about 15-20mins. It gets worst in the summer when its humid.2. The blade actually started to rust!",61,KB_00769,"The first 3 uses of this clipper worked well. Very easily to cut hair, cool to warm temperature of blade, looks good. After literally the 5th to present number of uses, the problems so far:1. The temperature of the blade becomes unbearably hot after about 15-20mins. It gets worst in the summer when its humid.2. The blade actually started to rust!"
CHILD_000770,KB_00770,REC_082,B000EDNCJO,Health_and_Personal_Care,"These are great clippers that are professional grade. The cutting guides snap onto the blade to make cutting hair easy for even those with little or no experience cutting hair. We replaced a 20-year old Wahl clipper set with this set, as the old clippers were finally starting to get a bit dull. This new set is every bit as good and really is a great value! Just think of what you pay for a haircut - several haircuts equal the cost of this clipper set.",86,KB_00770,"These are great clippers that are professional grade. The cutting guides snap onto the blade to make cutting hair easy for even those with little or no experience cutting hair. We replaced a 20-year old Wahl clipper set with this set, as the old clippers were finally starting to get a bit dull. This new set is every bit as good and really is a great value! Just think of what you pay for a haircut - several haircuts equal the cost of this clipper set."
CHILD_000771,KB_00771,REC_082,B000EDNCJO,Health_and_Personal_Care,"worked really well. just as good as a hair shop. did i mention free?yes you can do it!! very easy and quick. no appointment necessary. you'll wonder why you didn't do this years ago.Update:Almost a year later and no issues at all. After we got comfortable using it, we have tried other guides that come with it. For us the cutter works best on dry hair with no product in it. Easy to use with great results!",77,KB_00771,"worked really well. just as good as a hair shop. did i mention free?yes you can do it!! very easy and quick. no appointment necessary. you'll wonder why you didn't do this years ago.Update:Almost a year later and no issues at all. After we got comfortable using it, we have tried other guides that come with it. For us the cutter works best on dry hair with no product in it. Easy to use with great results!"
