chunk_id,doc_id,record_id,asin,category,text,n_words
PASS_000737,KB_00720,REC_056,B003TO4YYC,Toys_and_Games,"I bought this for my nieces for Christmas. It's very cute and sturdy. Since I haven't given it to them yet, I can't tell you what they think of it, but after spending 3 1/2 hours putting it together last night, I can give you a few hints on assembly.First, it's definitely harder than Ikea. Ikea optimizes the assembly so that everything can be put together with one or two types of hardware. This is not the case here. If there is a board, it probably has it's own hardware. There are seven types of bolts and four types of screws. They organize the hardware nicely in a divided packet, but be very careful not to mix them up. Open only the ones you need from the pack by the perforated cardboard on the back. Don't mix up the matching bolts and nuts. They come attached to each other. I mixed them up at some point and they didn't attach easily, even though they were the same type of hardware.I was able to manage with the mini wrench and Allen wrenches supplied, but you do need a Philips screwdriver. It does need to be a real one, not one with",200
PASS_000738,KB_00720,REC_056,B003TO4YYC,Toys_and_Games,"wrenches supplied, but you do need a Philips screwdriver. It does need to be a real one, not one with interchanges bits since the post holding up the curtain require you to insert the screw inside the post an inch or two and the hole wasn't wide enough to accommodate my interchangeable screwdriver.There are 35 pieces in the set and 22 steps. The steps, while do not have any text, are pretty clear. Be patient, make sure you've attached everything since there are usually many things to attach in each step. Step 1 is probably the hardest, so don't get discouraged. It essentially puts together the frame. Step 3 is a little visually confusing, but all it really means is that 26 gets attached with screw F and 7 gets attached with screw G. I did notice one slight error. For piece 7, the latch should be on top. It doesn't appear in diagram in Step 3 (which is shouldn't since this is a bottom view), but when you see the top view of the piece, in Step 4 it doesn't appear either (which is should). It doesn't show up until Step 6 so be careful which direction you assemble",200
PASS_000739,KB_00720,REC_056,B003TO4YYC,Toys_and_Games,"doesn't appear either (which is should). It doesn't show up until Step 6 so be careful which direction you assemble it.I noticed small alignment issues. The back splash was a little tight and I had one back panel (piece 21) whose grooves on the bottom didn't align with the grooves on the side. It wasn't a huge misalignment, but enough that I had to loosen hardware and push and pull a little to work.So, in summary? It's harder than Ikea, less standardized, more steps, more pieces but probably sturdier. If you can put together an Ikea piece of furniture, you can put this together, but with a little more patience and time. Don't wait until Christmas Eve.",117
PASS_000740,KB_00721,REC_057,B000HCL94W,Toys_and_Games,This just made a hit. My grandson turned 2 so this was his gift. It had to be assembled but it wasn't difficult. It is sturdy and made well. Also it is a nice size...will last him quite sometime. The price was so reasonable. Recommend.,45
PASS_000741,KB_00722,REC_057,B000HCL94W,Toys_and_Games,"He loves it! We love the soft, plush horse, and the safety spring covers for my 20 month-old son. I had wanted one that didn't ""sing"" or ""speak"", but couldn't find one for this price. ""Lucky"" for us, the batteries wore out after a week. But those who want the songs/sounds won't like that they aren't replaceable. They're just button batteries sewn into the ears.",65
PASS_000742,KB_00723,REC_057,B000HCL94W,Toys_and_Games,"She is 2 and was a little afraid at the beginning. The last picture I saw, she was standing on top of it lol...obviously she has gotten over her fear. Good quality. I wanted to make sure this wouldn't tip over or move. It plays music and speak if you keep the batteries in. If it's annoying to you, take out the batteries. I like the fur better than the hard plastic ones.",73
PASS_000743,KB_00724,REC_057,B000HCL94W,Toys_and_Games,"I bought this for my 3 year old daughter & she absolutely loves it. We bought this for Christmas last year & she is still riding Lucky. It is durable as we have had nieces, nephews, & friends kids ride this thing like it was real & it has held up to everything. It even still has the original batteries in it. The only downfall is the saddle. It is just fabric & velcro and comes off all the time. It was a great buy for us & I am sure we will hand it down to our baby on the way!",102
PASS_000744,KB_00725,REC_057,B000HCL94W,Toys_and_Games,"In the Try Me setting, all the sound, songs, and phrases are said. In the On setting, the only difference is that the galloping sound plays anytime the horse senses movement when the child rides on it or if you walk past it. There is a low and high volume switch but it doesn't seem to be too much different in volume. The product comes with batteries but as with many products that come with batteries, they may not last very long and must be replaced to continue hearing the sounds. The battery pack is in a velcro pouch on the neck by the mane.",105
PASS_000745,KB_00726,REC_057,B000HCL94W,Toys_and_Games,"For those reviews that say the sound doesn't work anymore, my advise is, ""Change the batteries. ""The fur is soft. The saddle doesn't seem to slip if the child is sitting on it. It is easily removed to ride bareback. The weight limit is 120 pounds so it should work well for most kids between 18 months and 4 years. My 12 year old daughter could ride it based on the weight limit. It is a safe toy to ride responsibly. If you have your young children on it, by all means stay with or near them as they ride.",100
PASS_000746,KB_00727,REC_057,B000HCL94W,Toys_and_Games,"You can see the full specs on this toy at the manufacturer's website at [...]This toy requires 3 double AA batteries to work. So, if your sound stops working check to see if the batteries need replacing. The battery pack is located where the on off switch is on the underneath side of the horse. This is a very good play horse for kids age 18 months to 4 years. I feel it develops leg muscles and teaches coordination of movement. It also teaches horse sounds, associating the sound with the animal.",92
PASS_000747,KB_00728,REC_057,B000HCL94W,Toys_and_Games,"I purchased this horse for my daughter's 3rd birthday, and she loves it. My older daughter is almost 5, and she loves it as well. After reading other reviews, I'm guessing that the model has changed slightly, since the batteries are now easily located in a hidden pocket right along the horse's mane. We haven't had problems with the buttons in the ears making sounds, although I find that my girls don't care much about the sounds anyway. We've had this horse for about a month.The one thing I wanted to mention was a problem with the assembly instructions.",99
PASS_000748,KB_00729,REC_057,B000HCL94W,Toys_and_Games,"I bought this toy almost 5 yrs ago for my niece and nephew. After they outgrew it, their little sister took over and rode it almost every day. I got it from them and just put it back together for my own children today. My daughter is 3 1/2 and my son just turned 2 a few weeks ago. They love it! The only thing that was worn out and needed replacement was the 3 AA batteries. My daughter can climb on and off by herself, but my son who is 35inches tall needs to be placed on the horse.The only thing that isn't great about this horse from the beginning was the saddle that never stayed on.",118
PASS_000749,KB_00730,REC_057,B000HCL94W,Toys_and_Games,"We had searched high and low for the perfect horse for our grandson for Christmas. It is hard to find the right size rocking horse. We sent two back and then found this one on line. We opened the box, put it together and loved it! When our two year old grandson saw it he didn't love it. He refused to get on the horse  and clung to me for dear life. So sadly we boxed him up and put him away until March when our grandson turns three and hopefully he will be delighted by Lucky then.",98
PASS_000750,KB_00731,REC_057,B000HCL94W,Toys_and_Games,The horse is big and takes up a good amount of size in my living room.,16
PASS_000751,KB_00732,REC_057,B000HCL94W,Toys_and_Games,She LOVES the song so this is a huge disappointment and the size of this thing makes it very impossible/inconvenient to keep sending it back.,25
