doc_id,record_id,qid,asin,category,source_file,review_text,n_words,source_field
KB_00577,REC_063,387700,B001RTL5L6,Sports_and_Outdoors,train,"difficult to set up on bike, hard to turn on and off, lights not bright enough, very small screws.Would try something different",22,review_snippets
KB_00578,REC_063,387700,B001RTL5L6,Sports_and_Outdoors,train,"Meh, these aren't great. One of the bulbs wasn&#8217;t working when we got it - I should've exchanged it but I waited too long. Also, whenever I turn them on and go for a ride, the lights only stay on for about 4 minutes, even though I&#8217;m riding continuously. For the price, and the fact that they don&#8217;t sell as a pair, I wouldn&#8217;t recommend it.",66,review_snippets
KB_00579,REC_063,387700,B001RTL5L6,Sports_and_Outdoors,train,"The good:  Bright LED lights that use standard alkaline batteries (not button cells). Can produce several patterns of light, but ANY pattern will improve your visibility from the side (which is my main concern here). Once installed, even on a wheel for which it was not designed, it is quite solid with no ""play"" or ""slippage."" Unlike some other wheel lights (particularly valve-lights), this is not automatic, you need to turn it on yourself.",74,review_snippets
KB_00580,REC_063,387700,B001RTL5L6,Sports_and_Outdoors,train,This means if you use rechargeable AA's you have to remove the batteries from their bays. One of the units I own tends to turn itself off while I am riding. This tends to happen at least once every ride. I can stop and turn it back on but eventually it will turn itself off ( even with freshly charged batteries ). I plan to replace the bad unit. Nothing draws attention to a cyclist like spinning lights!,78,review_snippets
KB_00581,REC_063,387700,B001RTL5L6,Sports_and_Outdoors,train,"I'm just a happy customer. I had a problem with my first unit and seller took care of it super quick.For 15 bucks this device is fantastic. And the seller is great.-----Update Dec 2012: I've been out at night maybe 15 times now. This thing sure gets noticed. Cars up ahead of me seem to just stop and wait -- like oncoming cars that are going to turn left, or cars pulling onto the same street I'm riding on.",79,review_snippets
KB_00582,REC_063,387700,B001RTL5L6,Sports_and_Outdoors,train,"wow, these are really bright! Installation was a bit tedious, but I feel comfortable with how secure it seems to be on the wheel. I choose to buy this because of all the comments saying  how bright the lights were, but it's somehow even brighter than I expected!I got caught in the pouring rain last night for about 30 mins and the lights never failed.very impressed! will be ordering more",70,review_snippets
KB_00583,REC_063,387700,B001RTL5L6,Sports_and_Outdoors,train,worked well you know for led lights. they were bright and colorful. but the centerpiece was frail and the plastic was cheap and broke on me,26,review_snippets
KB_00584,REC_063,387700,B001RTL5L6,Sports_and_Outdoors,train,these lights are really cool! the installation is a little bit tricky. my friend didn't want to really read the instructions and actually broke a piece off but we were still able to get them on securely. they look and work great!,42,review_snippets
KB_00585,REC_063,387700,B001RTL5L6,Sports_and_Outdoors,train,these are the coolest lights you can ever put on your bike. I get stopped all the time getting complements on how cool they look. make sure you order 2 one for the front and one for the rear,39,review_snippets
KB_00586,REC_064,419768,B0018B15FE,Health_and_Personal_Care,train,"I've been using Charlie's soap for my laundry for over 6 years and I'll continue to use it because I love it so much! It's a great product, gets rid of more stains than any other soap I've used, it's a great deal because there's up to 100 loads per can, safe for the environment, safe for babies and anyone with sensitive skin (my family) or allergies, works in any washer, and I like that it has no added smell.",80,review_snippets
KB_00587,REC_064,419768,B0018B15FE,Health_and_Personal_Care,train,All in all I haven't had any skin problems since using it. I have very sensitive skin and usually use Dr. Bronner's Sal Suds. I saw Charlie's detergent at my local natural food store and thought to try it. I'm not sure how well it's really cleaning. And it takes more than one scoop per load believe me. I'd buy it again but I like Sal's Suds better,68,review_snippets
KB_00588,REC_064,419768,B0018B15FE,Health_and_Personal_Care,train,"I, too, bought this soap on all the great reviews posted here. I've been using non-mainstream detergents for some time now, but switch it up every now and then. Lately, I've been using the pump Method soap, which I like a lot, but had read somewhere that someone was suggesting Method soaps may not be as environmental as they claim. So I looked around for an alternative and Charlie's soap got such great reviews, I thought I'd try it.",79,review_snippets
KB_00589,REC_064,419768,B0018B15FE,Health_and_Personal_Care,train,"From what I've read other places, some babies are sensitive to this soap. I know that you are not supposed to switch between Charlie's and other detergents and that you are supposed to clean out your machine first, and I did all that, but still my son was having reactions. Also, we do not have hard water. I will use Charlie's for other cleaning around the house, but unfortunately it's not going to work for us for cloth diapering.",79,review_snippets
KB_00590,REC_064,419768,B0018B15FE,Health_and_Personal_Care,train,"I'm sold; never going to buy any other brand of laundry soap again. You know that smell clothes can get after leaving them in the washing machine too long? Gone with Charlie's Soap. Our clothes have never looked or smelled so clean. I'm buying more to give to my married, and college-age sons. Environmentally friendly and works beautifully; what more can you ask for?",64,review_snippets
KB_00591,REC_064,419768,B0018B15FE,Health_and_Personal_Care,train,"I am a starving college student, and this is the only soap I've used since going to college. To be honest with you, I've never gone through an entire container of it because it keeps getting stolen from the laundry room! I'll just assume that means it's a great product. I would absolutely agree with pretty much every positive thing that has been said here about it (though I don't have any experience washing diapers with it, mostly just collegiate grime).",81,review_snippets
KB_00592,REC_064,419768,B0018B15FE,Health_and_Personal_Care,train,"Seeing this gunk it's understandable why, the greasy lint will take a very line time to dry allowing mold and mildew to grow. In addition to the manual cleaning I ran two cycles of the Tide washing machine cleaner through it and it did a good job de-greasing. Since then we have used nothing but Charlie's powder detergent and have noticed our clothes have no odor and the washing machine smells clean.",72,review_snippets
KB_00593,REC_064,419768,B0018B15FE,Health_and_Personal_Care,train,"I purchased Charlie's Soap Powder after the interior of my 6-month-old, front-loading LG washing machine was smelling like mildew, and no matter how much &#34;washing machine cleaner&#34; I used, the smell was not going away.",35,review_snippets
KB_00594,REC_064,419768,B0018B15FE,Health_and_Personal_Care,train,"I've been searching for an economical and green powder detergent for a while that doesn't cause my daughter's eczema to flare up. I was pretty happy with Country Save but I decided I'd try Charlie's to see what all the fuss was about. I don't know if it's my water or what, but Charlie's failed to impress me. I had to use more than the recommended 1 scoop for my HE washing machine to make a difference in my laundry. It just didn't smell clean and the stains were still there.",91,review_snippets
KB_00595,REC_064,419768,B0018B15FE,Health_and_Personal_Care,train,"Made for front loading, high efficiency washing machines, Charlie's soap cleans extraordinarily well. It has the benefit of being perfume free for anyone who is sensitive or allergic to perfumes. It is biodegradable to help protect the environment.",38,review_snippets
