record_id,qid,asin,category,source_file,question,question_type,answerability,candidate_answers,golden_answer,evidence_text,evidence_doc_id,selection_method,needs_judge,golden_id,llm_judge_used,llm_judge_model,judge_confidence,verification_status
REC_075,720863,B004T3QT68,Health_and_Personal_Care,train,ac adaptar,descriptive,0,"[{'text': 'It uses batteries.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Not to my knowledge.  Works well on batteries.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",It uses batteries.,"Very simple to set up-Does not include batteries, so have 3 triple A's ready! Would definitely recommend. Good price, seems to be accurate.",KB_00930,judge,True,G_075,True,gemini-2.5-flash,1.0,judge
REC_076,392989,B00FAB10ZI,Health_and_Personal_Care,train,"Hi,..did anyone receiced the spurilina tabs all bunched up & stuck together like gummy bears ? Is this normal? I hope it's not defective.",descriptive,0,"[{'text': ""Mine were not like that. I'd probably return them..."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'The tablets are vacuum packed then sealed. This is to prevent any moisture from entering the bag. Once the bag is opened and air is allowed to circulate, they will separate. However please do keep the bag sealed between use, to ensure optimum freshness.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Mine were dry...free of moisture.  I see the seller responded, but I would still ask for new [providing they came to you that way]', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",Mine were not like that. I'd probably return them...,"Sure the serving is 15. Sure they are tiny tiny little perfect pills of compressed spirulina. But they are fresh, energizing and can also be blended into juices for extra kick. I like them a lot and take them every day to ensure I get my greens.",KB_00932,judge,True,G_076,True,gemini-2.5-flash,1.0,judge
REC_077,488244,B00HFQQ0U6,Health_and_Personal_Care,train,can this be used by two people.  Does it come with two tips?,yesno,1,"[{'text': 'Yes, mine came with two regular tips and on fine point tip for periodontal pockets whatever that is.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'it comes with 2 regular tips and one special tip for ""finer"" cleaning. Also you can find new tips on line on ebay etc. at good prices', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Two regular tips and one specialty.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'yes it can be used by two people and has several tips. works wonders..', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","Yes, mine came with two regular tips and on fine point tip for periodontal pockets whatever that is.","Works fine for me, a bit loud, , but I'm just getting used to using it. Good for two a couple or a single. A family would need more tips",KB_00941,judge,True,G_077,True,gemini-2.5-flash,1.0,judge
REC_078,322090,B005OYDID8,Health_and_Personal_Care,train,is the battery a lithium ion?,yesno,0,"[{'text': 'No, But You Can Get A Couple Shave On A Charge No Problem.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'I am not sure the make up of the battery, however it does last a longer time than the previous shaver I used which was NiCad technology, and so far does not seem to have memory problems. Hope this helps.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""I don't know for sure, but I believe it has a NMH type battery, but don't even think of buying this shaver. Unlike early models of USA made excellent shavers in the 70's 80's & 90's, which I used exclusively, this one is nothing but a piece of CRAP made in China. The Trimmer won't stay engaged and slides down constantly, and you are forced to hold it in place while using it, but even then, it pulls, and snags your hair, and scratch and and gouge your skin. I threw it straight in the trash after 3rd try to shave with it. Mind you, this one was the second Brand New one which I threw away. The Wahl quality has gone completely in the toilet, and it appears that currently they are producing a bunch of junk In China. I would strongly recommend for you to look at the Braun family of shavers, some of which are evn cheaper than this wahl, or the Rolls Royce of shavers made by Panasonic. There are a bit more pricey, specially the Panasonic Models which truly give a shave as close as using a razor blade, but at least you get your money's worth and there ia absoluterly no comparison between these and the Wahl shaver. I just hate for you to waste your money on this piece of crap."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'No.  It is a nickel cadmium battery.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Not sure', 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}, {'text': 'The shaver was a gift', 'helpful': 0, 'unhelpful': 1, 'total': 1, 'jeffreys': 0.25}]",[UNANSWERABLE],,,judge,True,G_078,True,gemini-2.5-flash,1.0,judge
REC_079,52374,B003PFNSLK,Health_and_Personal_Care,val,Does anyone know if this is a nebulizing or an ultrasonic diffuser? Thanks!,descriptive,1,"[{'text': 'I\'d say ultrasonic from the product description..""An ultrasonic element at the bottom atomizes the water and the oil to diffuse the aroma"".', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Hi, it is an ultrasonic diffuser I believe.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'This is an ultrasonic diffuser...we use it in our clinic in place of air fresheners:) Works without any noise and has been just wonderful.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'It a nebulizing diffuser.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",[UNANSWERABLE],,,judge,True,G_079,True,gemini-2.5-flash,1.0,judge
REC_080,74596,B002TRL9AM,Health_and_Personal_Care,val,Are the hair of the broom soft or firm?,descriptive,1,"[{'text': 'Soft. I bought this broom for new floors . Works great.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Soft.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Rather firm, not as soft as I had hoped but quite a sturdy broom.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""They are fairly soft.   I think there is a relatively small amount of actual house hair in the broom but it is a fairly soft broom.  It won't scratch wood floors."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'very soft and works well for fine dust and other particles..', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Medium. Sweeps my hardwood floor very well', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'The bristles are soft, yet firm enough not to be matted or quickly worn from frequent use.  It is the best broom we have had for our hardwood floor', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","The bristles are soft, yet firm enough not to be matted or quickly worn from frequent use. It is the best broom we have had for our hardwood floor","I love this broom. The bristles are soft enough to pick up lint, and firm enough to push together all other floor debris. I am using it on tile and hardwood floors.",KB_00982,judge,True,G_080,True,gemini-2.5-flash,1.0,judge
REC_081,85859,B000FVM8C2,Health_and_Personal_Care,val,is this the 60 or 120 capsule bottle?,descriptive,1,"[{'text': '120 capsules', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'From the picture it is hard to tell. If it costs around $40/bottle, it is likely 120. It should be included in the product description. Hope this helps.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': '120 for the price is cheaper in amazon than buying it directly with the company.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",120 capsules,"Last time I bought my oxy-powder, Im pretty sure it was in a larger bottle although it was 120 capsules.",KB_01013,grounded_pick,False,G_081,False,,,heuristic
REC_082,17876,B0009EIMW0,Health_and_Personal_Care,val,im going to las vegas and im looking for good insoles that i could use to walk the strip. would these be good or any suggestions?,descriptive,1,"[{'text': ""I use them every day. I walk a lot and replace every 6 to 8 weeks. I think you'll like them"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'yep they would help', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",I use them every day. I walk a lot and replace every 6 to 8 weeks. I think you'll like them,"Ok - I'm just about to order a new pair for use in my walking shoes and I noticed a couple negative reviews. So, I decided to put in my review to counter them - I have four pair of these - 2 in work shoes - one in hiking boots and one in my walking shoes. It's hard to say which gets more use my work shoes (on a job that requires me to be on my feet all day on cement floors) - or my walking shoes (I walk a lot - for my health 4-5 times per week 1 - 2 hours per.)",KB_01033,judge,True,G_082,True,gemini-2.5-flash,1.0,judge
REC_083,50430,B008NIHE78,Health_and_Personal_Care,val,Is this easy to use? and are there a lot of test? Like strips and chemicals? I have a zero pitcher.Alkaline water is so much better though!!!,descriptive,0,"[{'text': 'It is really easy to use. there are instructional videos on the companies website if you do have questions.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'Very easy. See previous answers & comments about pH testing. The water tastes very good, though it may be unusual for some because of the alkalinity.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""I had a bad time with this pitcher. The water didn't taste right. I didn't test it- just compared by taste test to other water and tap water tasted better so I returned it!! Good luck."", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]",[UNANSWERABLE],,,judge,True,G_083,True,gemini-2.5-flash,1.0,judge
REC_084,52398,B0085A18A8,Health_and_Personal_Care,val,are there replacement blades? How easy are they to get?,descriptive,0,"[{'text': 'There is a paper inside the product that gives you a phone number to call to order replacement parts for the item. It gives you the name shows you the picture of it and gives you the produce number.  You do not get any extra parts with the product, but you do have all the information you need.', 'helpful': 2, 'unhelpful': 0, 'total': 2, 'jeffreys': 0.8333333333333334}, {'text': 'The replacement blade part number is WERGN25W1058.', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'Stephanie, never saw a replacement blade for this.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'I have not had to replace blades yet, so I do not know.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': ""sorry i've never bought replacement blade( it's so cheap that i'd rather buy a new one"", 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","There is a paper inside the product that gives you a phone number to call to order replacement parts for the item. It gives you the name shows you the picture of it and gives you the produce number.  You do not get any extra parts with the product, but you do have all the information you need.","It is easy to clean with the little brush it comes with, and it shows you that you can also remove the top part and rinse under water to clean.Not sure what to get your friends for Christmas?",KB_01074,grounded_pick,False,G_084,False,,,heuristic
REC_085,87010,B004TTW2VI,Health_and_Personal_Care,test,How do you know what size?,descriptive,1,"[{'text': 'If you read the product description, it will give you the sizing. I measured 1 inch above my knee, which was 16"" so according to the sizing chart,  I bought a large. Perfect fit.', 'helpful': 2, 'unhelpful': 0, 'total': 2, 'jeffreys': 0.8333333333333334}, {'text': 'I usually buy the largest size and if I need to I will run a seam down the back to tighten it up for my leg.  Here is the sizing chart for this product Sizing Chart:Item 7200 Small (13"" - 14"")Item 7201 Medium (14"" - 16"")Item 7202 Large (16"" - 18"")Item 7203 Xlarge (18"" - 20"")(Circumference measured 1"" above top of patella)', 'helpful': 1, 'unhelpful': 0, 'total': 1, 'jeffreys': 0.75}, {'text': 'take a cloth tape, measure 6 inches down from the center of yor knee cap and measure the diameter of your calf. repeat for thigh measurement. i believe if you look the info on the sleeve gives measurements for the sizing.', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}, {'text': 'which should I buy my thigh 19.5"" knee cap 16.5"", my calf 16""', 'helpful': 0, 'unhelpful': 0, 'total': 0, 'jeffreys': 0.5}]","If you read the product description, it will give you the sizing. I measured 1 inch above my knee, which was 16"" so according to the sizing chart,  I bought a large. Perfect fit.",I don't know if I washed it too hard but it was getting to the point that I can't really use it.,KB_01101,grounded_pick,False,G_085,False,,,heuristic
